"Start time","End time","Rental place","Return place","PAÍS"
"10/4/2023 16:30","10/4/2023 16:36","Las Canteras - Luis Morote","Churruca","Alemania"
"10/4/2023 16:38","10/4/2023 20:35","Plazoleta de Farray","Plaza del Pilar","Polonia"
"10/4/2023 16:38","10/4/2023 16:45","Plazoleta de Farray","Plaza del Pilar","Polonia"
"10/4/2023 16:39","10/4/2023 16:59","San Bernardo","Torre Las Palmas","Bélgica"
"10/4/2023 16:44","10/4/2023 16:55","Piscina Julio Navarro","Parque del Estadio Insular","Dinamarca"
"10/4/2023 16:45","10/4/2023 16:53","Plaza del Pilar","Churruca","Alemania"
"10/4/2023 16:52","10/4/2023 17:04","Torre Woermann","Plaza del Pilar","Bélgica"
"10/4/2023 16:56","10/4/2023 17:00","Churruca","Plazoleta de Farray","Francia"
"10/4/2023 17:08","10/4/2023 17:12","Churruca","Plaza del Pilar","Alemania"
"10/4/2023 17:14","10/4/2023 17:21","Churruca","Las Canteras - Luis Morote","Dinamarca"
"10/4/2023 17:19","10/4/2023 17:26","Torre Woermann","Base Naval","Alemania"
"10/4/2023 17:19","10/4/2023 17:38","Obelisco","C.C. El Muelle","Reino Unido"
"10/4/2023 17:27","10/4/2023 17:37","Churruca","Las Canteras - Luis Morote","Irlanda"
"10/4/2023 17:34","10/4/2023 17:40","Plaza del Pilar","Intermodal El Rincón","Alemania"
"10/4/2023 17:38","10/4/2023 19:18","Base Naval","Torre Las Palmas","Bulgaria"
"10/4/2023 17:45","10/4/2023 17:48","Churruca","Plazoleta de Farray","Polonia"
"10/4/2023 17:50","10/4/2023 18:02","Plaza del Pilar","Base Naval","Alemania"
"10/4/2023 17:51","10/4/2023 18:18","Plaza Manuel Becerra","Plazoleta de Farray","Rep. Checa"
"10/4/2023 17:51","10/4/2023 18:02","Plaza del Pilar","Base Naval","Alemania"
"10/4/2023 17:55","10/4/2023 18:05","Plazoleta de Farray","Intermodal El Rincón","Polonia"
"10/4/2023 18:05","10/4/2023 18:20","Plaza de la feria ","Mercado Central","Italia"
"10/4/2023 18:10","10/4/2023 18:22","Las Canteras - Luis Morote","Plaza del Pilar","Austria"
"10/4/2023 18:17","10/4/2023 18:34","Las Canteras - Luis Morote","Intermodal El Rincón","Finlandia"
"10/4/2023 18:29","10/4/2023 18:47","Plaza de la feria ","Churruca","Países Bajos"
"10/4/2023 18:30","10/4/2023 19:12","Plazoleta de Farray","Plazoleta de Farray","Irlanda"
"10/4/2023 18:31","10/4/2023 18:35","Churruca","Plazoleta de Farray","Alemania"
"10/4/2023 18:32","10/4/2023 18:44","Churruca","Torre Woermann","Italia"
"10/4/2023 18:44","10/4/2023 18:56","Plaza del Pilar","Torre Woermann","Francia"
"10/4/2023 19:00","10/4/2023 19:12","Castillo de la Luz","Base Naval","Italia"
"10/4/2023 19:00","10/4/2023 19:11","Castillo de la Luz","Base Naval","Italia"
"10/4/2023 19:03","10/4/2023 19:22","Plaza de América","Piscina Julio Navarro","Irlanda"
"10/4/2023 19:03","10/4/2023 19:20","Castillo de la Luz","Plaza del Pilar","Alemania"
"10/4/2023 19:06","10/4/2023 19:30","León y Castillo","Las Canteras - Luis Morote","Eslovenia"
"10/4/2023 19:06","10/4/2023 19:28","León y Castillo","Las Canteras - Luis Morote","Austria"
"10/4/2023 19:08","10/4/2023 19:18","Torre Woermann","Plaza Manuel Becerra","Rep. Checa"
"10/4/2023 19:10","10/4/2023 19:19","Base Naval","Plaza del Pilar","Alemania"
"10/4/2023 19:13","10/4/2023 19:22","Plaza del Pilar","Las Canteras - Luis Morote","Finlandia"
"10/4/2023 19:19","10/4/2023 20:04","Las Canteras - Luis Morote","Plaza de la feria ","Países Bajos"
"10/4/2023 19:20","10/4/2023 20:04","Las Canteras - Luis Morote","Plaza de la feria ","Países Bajos"
"10/4/2023 19:20","10/4/2023 19:38","Torre Las Palmas","San Bernardo","Bélgica"
"10/4/2023 19:21","10/4/2023 19:33","Base Naval","Plaza del Pilar","Alemania"
"10/4/2023 19:27","10/4/2023 19:37","Parque Santa Catalina","Plaza del Pilar","Alemania"
"10/4/2023 19:31","10/4/2023 19:34","Piscina Julio Navarro","Parque del Estadio Insular","Italia"
"10/4/2023 19:31","10/4/2023 19:32","ULPGC - Ingeniería","ULPGC - Ingeniería","Alemania"
"10/4/2023 19:32","10/4/2023 19:36","ULPGC - Ingeniería","ULPGC - Polivalente I","Alemania"
"10/4/2023 20:04","10/4/2023 20:10","Plaza del Pilar","Plazoleta de Farray","Alemania"
"10/4/2023 20:09","10/4/2023 20:20","Plaza de España","Oficina Sítycleta (elect.)","Italia"
"10/4/2023 20:35","10/4/2023 20:39","Plazoleta de Farray","Parque Santa Catalina","Alemania"
"10/4/2023 20:35","10/4/2023 20:48","Piscina Julio Navarro","Plaza de América","Irlanda"
"10/4/2023 20:41","10/4/2023 21:50","Intermodal El Rincón","Base Naval","Alemania"
"10/4/2023 20:56","10/4/2023 21:11","Las Canteras - Luis Morote","Plaza de España","Alemania"
"10/4/2023 20:58","10/4/2023 21:12","Base Naval","Castillo de la Luz","Italia"
"10/4/2023 20:59","10/4/2023 21:12","Base Naval","Castillo de la Luz","Italia"
"10/4/2023 21:02","10/4/2023 21:25","Obelisco","Las Canteras - Luis Morote","Austria"
"10/4/2023 21:02","10/4/2023 21:25","Obelisco","Las Canteras - Luis Morote","Alemania"
"10/4/2023 21:20","10/4/2023 21:23","Plaza O'Shanahan","Plaza O'Shanahan","Francia"
"10/4/2023 21:30","10/4/2023 21:37","C.C. El Muelle","Torre Las Palmas","Alemania"
"10/4/2023 21:34","10/4/2023 21:49","Intermodal El Rincón","Plazoleta de Farray","Polonia"
"10/4/2023 22:12","10/4/2023 22:28","Las Canteras - Luis Morote","León y Castillo","Austria"
"10/4/2023 22:12","10/4/2023 22:28","Las Canteras - Luis Morote","León y Castillo","Eslovenia"
"10/5/2023 6:47","10/5/2023 7:16","León y Castillo","Churruca","Polonia"
"10/5/2023 7:30","10/5/2023 7:57","Castillo de la Luz","Obelisco","Reino Unido"
"10/5/2023 7:41","10/5/2023 8:34","Churruca","Churruca","Reino Unido"
"10/5/2023 8:37","10/5/2023 8:52","Parque del Estadio Insular","Obelisco","Italia"
"10/5/2023 8:37","10/5/2023 9:01","Churruca","León y Castillo","Polonia"
"10/5/2023 8:39","10/5/2023 8:55","Churruca","Plaza de la feria ","Países Bajos"
"10/5/2023 8:42","10/5/2023 9:06","Plazoleta de Farray","Oficina de la Sitycleta","Alemania"
"10/5/2023 8:47","10/5/2023 8:53","Plazoleta de Farray","Plaza del Pilar","Polonia"
"10/5/2023 8:57","10/5/2023 9:00","Base Naval","Plaza de España (elect.)","Alemania"
"10/5/2023 9:01","10/5/2023 9:06","Plaza de España (elect.)","Plaza del Pilar","Alemania"
"10/5/2023 9:15","10/5/2023 9:25","Las Canteras - Luis Morote","Plaza del Pilar","Polonia"
"10/5/2023 9:42","10/5/2023 9:58","Obelisco","Mercado Central","Italia"
"10/5/2023 9:51","10/5/2023 9:55","Churruca","Plaza del Pilar","Reino Unido"
"10/5/2023 10:03","10/5/2023 10:12","Las Canteras - Luis Morote","Plaza del Pilar","Dinamarca"
"10/5/2023 10:15","10/5/2023 10:40","Obelisco","Las Canteras - Luis Morote","Reino Unido"
"10/5/2023 10:25","10/5/2023 10:34","Paseo de Chil - Av. Escaleritas","San Telmo","USA / Canada"
"10/5/2023 10:26","10/5/2023 10:46","Castillo de la Luz","Plaza del Pilar","Alemania"
"10/5/2023 10:56","10/5/2023 11:12","Plazoleta de Farray","C.C. El Muelle","Noruega"
"10/5/2023 10:57","10/5/2023 11:12","Plazoleta de Farray","C.C. El Muelle","Noruega"
"10/5/2023 11:03","10/5/2023 11:12","Plaza del Pilar","Plazoleta de Farray","Polonia"
"10/5/2023 11:05","10/5/2023 11:12","Plaza del Pilar","Plazoleta de Farray","Polonia"
"10/5/2023 11:06","10/5/2023 11:27","San Bernardo","Las Canteras - Luis Morote","Reino Unido"
"10/5/2023 11:08","10/5/2023 11:22","Plazoleta de Farray","Las Canteras - Luis Morote","Bulgaria"
"10/5/2023 11:23","10/5/2023 12:22","Plazoleta de Farray","Plaza del Pilar","Dinamarca"
"10/5/2023 11:29","10/5/2023 11:33","Aparcamiento Sanapú","Aparcamiento Sanapú","Italia"
"10/5/2023 11:35","10/5/2023 11:52","Aparcamiento Sanapú","Parque Santa Catalina","Italia"
"10/5/2023 11:35","10/5/2023 11:52","Aparcamiento Sanapú","Parque Santa Catalina","Italia"
"10/5/2023 11:35","10/5/2023 11:53","Aparcamiento Sanapú","Parque Santa Catalina","Italia"
"10/5/2023 12:05","10/5/2023 13:13","Las Canteras - Luis Morote","Las Canteras - Luis Morote","Finlandia"
"10/5/2023 12:21","10/5/2023 12:36","Plaza de la feria ","Mercado Central","Italia"
"10/5/2023 12:54","10/5/2023 13:02","Plaza de España","Plaza del Pilar","Italia"
"10/5/2023 12:58","10/5/2023 13:05","Plaza de la feria ","Plaza O'Shanahan","Francia"
"10/5/2023 13:17","10/5/2023 13:29","Plaza del Pilar","Plaza del Pilar","Alemania"
"10/5/2023 13:21","10/5/2023 13:26","Parque Santa Catalina","Castillo de la Luz","Países Bajos"
"10/5/2023 13:23","10/5/2023 13:48","Gabinete Literario","Parque Santa Catalina","Países Bajos"
"10/5/2023 13:24","10/5/2023 13:48","Gabinete Literario","Parque Santa Catalina","Países Bajos"
"10/5/2023 13:31","10/5/2023 13:39","Las Canteras - Luis Morote","Plaza del Pilar","Alemania"
"10/5/2023 13:39","10/5/2023 13:59","San Telmo","Parque Santa Catalina","Italia"
"10/5/2023 13:56","10/5/2023 14:13","San Telmo","Oficina Sagulpa","Francia"
"10/5/2023 14:05","10/5/2023 14:23","Plaza de España (elect.)","Castillo de Mata (elect.)","Reino Unido"
"10/5/2023 14:07","10/5/2023 14:11","Plaza O'Shanahan","Plaza de la feria ","Francia"
"10/5/2023 14:19","10/5/2023 14:29","Las Canteras - Luis Morote","Churruca","Países Bajos"
"10/5/2023 14:29","10/5/2023 15:49","Torre Las Palmas","Plazoleta de Farray","Alemania"
"10/5/2023 14:31","10/5/2023 15:07","Churruca","Churruca","Alemania"
"10/5/2023 14:34","10/5/2023 14:44","Churruca","Plaza de España","Alemania"
"10/5/2023 15:09","10/5/2023 15:21","Oficina Sítycleta (elect.)","Plaza de España (elect.)","Austria"
"10/5/2023 15:10","10/5/2023 16:10","C.C. El Muelle","Torre Las Palmas","Noruega"
"10/5/2023 15:11","10/5/2023 16:10","C.C. El Muelle","Torre Las Palmas","Noruega"
"10/5/2023 15:13","10/5/2023 15:42","Torre Las Palmas","San Telmo","Francia"
"10/5/2023 15:26","10/5/2023 15:40","Paseo de Chil - Av. Escaleritas","Las Canteras - Luis Morote","Alemania"
"10/5/2023 15:28","10/5/2023 15:41","Plaza Manuel Becerra","C.C. El Muelle","Rep. Checa"
"10/5/2023 15:33","10/5/2023 16:02","Ciudad Deportiva","Las Canteras - Luis Morote","Alemania"
"10/5/2023 15:51","10/5/2023 16:14","Parque Santa Catalina","San Telmo","Italia"
"10/5/2023 15:53","10/5/2023 16:06","C.C. El Muelle","Plaza Manuel Becerra","Rep. Checa"
"10/5/2023 15:57","10/5/2023 16:06","C.C. El Muelle","Plaza Manuel Becerra","Rep. Checa"
"10/5/2023 15:58","10/5/2023 16:00","San Telmo","San Telmo","Alemania"
"10/5/2023 16:00","10/5/2023 16:25","San Telmo","Parque Santa Catalina","Alemania"
"10/5/2023 16:01","10/5/2023 16:12","Plaza del Pilar","Torre Woermann","Bélgica"
"10/5/2023 16:07","10/5/2023 16:13","Plaza del Pilar","Plazoleta de Farray","Alemania"
"10/5/2023 16:16","10/5/2023 16:23","Plazoleta de Farray","Plaza del Pilar","Polonia"
"10/5/2023 16:32","10/5/2023 16:47","Torre Las Palmas","Plazoleta de Farray","Noruega"
"10/5/2023 16:33","10/5/2023 16:47","Torre Las Palmas","Plazoleta de Farray","Noruega"
"10/5/2023 16:50","10/5/2023 16:57","Plazoleta de Farray","Plaza de América","Italia"
"10/5/2023 16:56","10/5/2023 17:11","Churruca","Churruca","Francia"
"10/5/2023 16:58","10/5/2023 17:10","Mercado Central","Plaza de la feria ","Italia"
"10/5/2023 16:59","10/5/2023 17:03","Mercado Central","Plazoleta de Farray","Francia"
"10/5/2023 17:09","10/5/2023 17:20","Oficina de la Sitycleta","Parque Santa Catalina","Austria"
"10/5/2023 17:12","10/5/2023 17:29","Obelisco","C.C. El Muelle","Reino Unido"
"10/5/2023 17:29","10/5/2023 17:42","Plaza del Pilar","Las Canteras - Luis Morote","Alemania"
"10/5/2023 17:34","10/5/2023 17:38","Churruca","Churruca","Italia"
"10/5/2023 17:37","10/5/2023 17:49","Plazoleta de Farray","Intermodal El Rincón","Austria"
"10/5/2023 17:38","10/5/2023 17:42","Churruca","Plazoleta de Farray","Italia"
"10/5/2023 17:39","10/5/2023 17:54","Plaza del Pilar","Base Naval","Alemania"
"10/5/2023 17:41","10/5/2023 17:55","Plaza del Pilar","Base Naval","Alemania"
"10/5/2023 17:51","10/5/2023 20:55","Churruca","Las Canteras - Luis Morote","Dinamarca"
"10/5/2023 17:51","10/5/2023 17:57","Castillo de la Luz","Torre Woermann","Finlandia"
"10/5/2023 17:52","10/5/2023 17:57","Castillo de la Luz","Torre Woermann","Italia"
"10/5/2023 17:52","10/5/2023 17:57","ULPGC - Ingeniería","ULPGC - Polivalente I","Alemania"
"10/5/2023 17:57","10/5/2023 18:17","Torre Woermann","Plaza del Pilar","Italia"
"10/5/2023 17:58","10/5/2023 18:17","Torre Woermann","Plaza del Pilar","Finlandia"
"10/5/2023 17:58","10/5/2023 18:06","Plaza del Pilar","Base Naval","Alemania"
"10/5/2023 18:03","10/5/2023 18:28","Churruca","Base Naval","Alemania"
"10/5/2023 18:04","10/5/2023 18:27","Churruca","Base Naval","Alemania"
"10/5/2023 18:11","10/5/2023 18:30","Base Naval","León y Castillo","Alemania"
"10/5/2023 18:15","10/5/2023 19:05","Plazoleta de Farray","Plaza de España","Irlanda"
"10/5/2023 18:17","10/5/2023 18:27","Plaza de España","Plaza del Pilar","Alemania"
"10/5/2023 18:18","10/5/2023 18:28","Plaza de España","Plaza del Pilar","Alemania"
"10/5/2023 18:23","10/5/2023 18:48","Las Canteras - Luis Morote","Gabinete Literario","Países Bajos"
"10/5/2023 18:23","10/5/2023 18:48","Las Canteras - Luis Morote","Gabinete Literario","Países Bajos"
"10/5/2023 18:24","10/5/2023 18:38","Torre Woermann","Plaza del Pilar","Bélgica"
"10/5/2023 18:31","10/5/2023 18:51","Plaza de la feria ","Churruca","Países Bajos"
"10/5/2023 18:34","10/5/2023 18:45","Churruca","Plazoleta de Farray","Alemania"
"10/5/2023 18:40","10/5/2023 19:07","Base Naval","San Telmo","Alemania"
"10/5/2023 18:40","10/5/2023 19:08","Base Naval","San Telmo","Alemania"
"10/5/2023 18:51","10/5/2023 18:58","Churruca","Plazoleta de Farray","Polonia"
"10/5/2023 19:10","10/5/2023 19:26","Las Canteras - Luis Morote","Oficina Sagulpa","Austria"
"10/5/2023 19:10","10/5/2023 19:15","Intermodal El Rincón","Intermodal El Rincón","Austria"
"10/5/2023 19:15","10/5/2023 20:01","Intermodal El Rincón","Oficina Sagulpa","Austria"
"10/5/2023 19:17","10/5/2023 19:25","Plaza de la feria ","Teatro Pérez Galdós","Eslovenia"
"10/5/2023 19:23","10/5/2023 19:35","León y Castillo","Base Naval","Alemania"
"10/5/2023 19:33","10/5/2023 20:01","Parque Santa Catalina","Base Naval","Irlanda"
"10/5/2023 19:33","10/5/2023 20:01","Parque Santa Catalina","Base Naval","Irlanda"
"10/5/2023 19:35","10/5/2023 19:40","Parque Santa Catalina","Parque Santa Catalina","Reino Unido"
"10/5/2023 19:46","10/5/2023 20:03","C.C. El Muelle","Obelisco","Reino Unido"
"10/5/2023 19:49","10/5/2023 19:58","Cabildo de Gran Canaria","Oficina de la Sitycleta","Reino Unido"
"10/5/2023 20:13","10/5/2023 22:53","Paseo de Chil - Av. Escaleritas","Gabinete Literario","Italia"
"10/5/2023 20:23","10/5/2023 20:25","Las Canteras - Luis Morote","Las Canteras - Luis Morote","Austria"
"10/5/2023 20:24","10/5/2023 20:33","Las Canteras - Luis Morote","Churruca","Austria"
"10/5/2023 20:26","10/5/2023 20:32","Las Canteras - Luis Morote","Churruca","Austria"
"10/5/2023 20:42","10/5/2023 21:08","Mercado Central","Torre Woermann","Irlanda"
"10/5/2023 20:43","10/5/2023 21:08","Mercado Central","Torre Woermann","Irlanda"
"10/5/2023 20:45","10/5/2023 20:56","Las Canteras - Luis Morote","Plaza del Pilar","Suiza"
"10/5/2023 20:46","10/5/2023 20:58","Las Canteras - Luis Morote","Plaza del Pilar","Alemania"
"10/5/2023 21:10","10/5/2023 21:28","Plaza del Pilar","Castillo de la Luz","Italia"
"10/5/2023 21:10","10/5/2023 21:28","Service Car 3026LZF","Castillo de la Luz","Finlandia"
"10/5/2023 21:15","10/5/2023 21:29","Plaza del Pilar","Plazoleta de Farray","Polonia"
"10/5/2023 21:21","10/5/2023 21:28","Churruca","Plazoleta de Farray","Alemania"
"10/5/2023 21:29","10/5/2023 21:42","Plazoleta de Farray","Castillo de la Luz","Alemania"
"10/5/2023 21:37","10/5/2023 21:54","Parque del Estadio Insular","Parque Santa Catalina","Grecia"
"10/5/2023 21:37","10/5/2023 21:44","C.C. El Muelle","Torre Las Palmas","Alemania"
"10/5/2023 21:42","10/5/2023 22:24","San Telmo","Intermodal El Rincón","Alemania"
"10/5/2023 21:43","10/5/2023 22:24","San Telmo","Intermodal El Rincón","Alemania"
"10/5/2023 21:47","10/5/2023 21:52","Plazoleta de Farray","Plaza del Pilar","Suiza"
"10/5/2023 21:55","10/5/2023 22:07","Plaza de la feria ","Teatro Pérez Galdós","Países Bajos"
"10/5/2023 21:55","10/5/2023 22:06","Plaza de la feria ","Teatro Pérez Galdós","Países Bajos"
"10/5/2023 21:59","10/5/2023 22:10","Oficina Sítycleta (elect.)","Castillo de Mata (elect.)","Reino Unido"
"10/5/2023 22:11","10/5/2023 22:20","Churruca","Las Canteras - Luis Morote","Austria"
"10/5/2023 22:11","10/5/2023 22:21","Churruca","Las Canteras - Luis Morote","Austria"
"10/6/2023 8:08","10/6/2023 8:22","Plaza Manuel Becerra","Torre Las Palmas","Italia"
"10/6/2023 8:13","10/6/2023 8:38","León y Castillo","Plaza de España (elect.)","Reino Unido"
"10/6/2023 8:16","10/6/2023 10:42","Plazoleta de Farray","Torre Las Palmas","Alemania"
"10/6/2023 8:17","10/6/2023 8:34","Teatro Pérez Galdós","C.C. El Muelle","Alemania"
"10/6/2023 8:20","10/6/2023 8:25","Las Canteras - Luis Morote","Churruca","Dinamarca"
"10/6/2023 8:38","10/6/2023 8:55","Churruca","Plaza de la feria ","Países Bajos"
"10/6/2023 8:49","10/6/2023 9:05","Castillo de la Luz","Plaza del Pilar","Alemania"
"10/6/2023 8:51","10/6/2023 9:04","Plaza Manuel Becerra","Castillo de la Luz","Rep. Checa"
"10/6/2023 8:51","10/6/2023 9:04","Plaza Manuel Becerra","Castillo de la Luz","Rep. Checa"
"10/6/2023 8:53","10/6/2023 9:01","Base Naval","Plaza del Pilar","Alemania"
"10/6/2023 9:12","10/6/2023 9:20","Plazoleta de Farray","Plaza del Pilar","Países Bajos"
"10/6/2023 9:12","10/6/2023 9:22","Plazoleta de Farray","Plaza del Pilar","Países Bajos"
"10/6/2023 9:18","10/6/2023 9:25","Churruca","Churruca","Francia"
"10/6/2023 9:38","10/6/2023 9:54","Torre Las Palmas","Plaza Manuel Becerra","Italia"
"10/6/2023 10:11","10/6/2023 10:30","León y Castillo","Churruca","Eslovenia"
"10/6/2023 10:19","10/6/2023 10:40","Parque Santa Catalina","San Telmo","Finlandia"
"10/6/2023 10:34","10/6/2023 10:46","Plaza O'Shanahan","Churruca","Austria"
"10/6/2023 10:38","10/6/2023 11:32","Plaza del Pilar","Plaza del Pilar","Alemania"
"10/6/2023 10:43","10/6/2023 10:49","Castillo de la Luz","Parque Santa Catalina","Italia"
"10/6/2023 10:45","10/6/2023 11:31","Parque del Estadio Insular","Paseo de Chil - Av. Escaleritas","Rumanía"
"10/6/2023 11:02","10/6/2023 11:09","Plazoleta de Farray","C.C. El Muelle","Italia"
"10/6/2023 11:06","10/6/2023 11:33","Teatro Pérez Galdós","Las Canteras - Luis Morote","Finlandia"
"10/6/2023 11:25","10/6/2023 11:28","Plaza del Pilar","Plaza de América","Polonia"
"10/6/2023 11:39","10/6/2023 11:56","Mercado Central","Obelisco","Italia"
"10/6/2023 11:45","10/6/2023 12:04","Las Canteras - Luis Morote","Castillo de la Luz","Rep. Checa"
"10/6/2023 11:46","10/6/2023 12:03","Las Canteras - Luis Morote","Castillo de la Luz","Reino Unido"
"10/6/2023 11:50","10/6/2023 11:56","Parque Santa Catalina","Castillo de la Luz","Italia"
"10/6/2023 11:55","10/6/2023 12:22","San Bernardo","Torre Las Palmas","Italia"
"10/6/2023 12:02","10/6/2023 12:23","Teatro Pérez Galdós","León y Castillo","Italia"
"10/6/2023 12:03","10/6/2023 12:16","Torre Las Palmas","Castillo de la Luz","Suecia"
"10/6/2023 12:03","10/6/2023 12:17","Torre Las Palmas","Castillo de la Luz","Suecia"
"10/6/2023 12:08","10/6/2023 13:38","Churruca","León y Castillo","Austria"
"10/6/2023 12:26","10/6/2023 12:40","León y Castillo","Mercado Central","Italia"
"10/6/2023 12:42","10/6/2023 12:55","C.C. El Muelle","Plaza del Pilar","Alemania"
"10/6/2023 12:43","10/6/2023 13:10","León y Castillo","Parque Santa Catalina","Italia"
"10/6/2023 12:43","10/6/2023 12:49","San Bernardo","Castillo de Mata (elect.)","Reino Unido"
"10/6/2023 12:51","10/6/2023 13:02","Castillo de Mata (elect.)","Plaza de España (elect.)","Reino Unido"
"10/6/2023 13:03","10/6/2023 13:08","Plaza de España","Las Canteras - Luis Morote","Reino Unido"
"10/6/2023 13:33","10/6/2023 13:53","Torre Woermann","Plaza de España","Reino Unido"
"10/6/2023 13:33","10/6/2023 13:53","Torre Woermann","Plaza de España","Rep. Checa"
"10/6/2023 13:49","10/6/2023 13:58","Mercado Central","León y Castillo","Reino Unido"
"10/6/2023 14:27","10/6/2023 14:33","Plaza del Pilar","Plazoleta de Farray","Alemania"
"10/6/2023 14:41","10/6/2023 14:46","Churruca","Plazoleta de Farray","Alemania"
"10/6/2023 14:51","10/6/2023 15:11","Castillo de la Luz","Parque Santa Catalina","Irlanda"
"10/6/2023 14:52","10/6/2023 15:11","Castillo de la Luz","Parque Santa Catalina","Irlanda"
"10/6/2023 14:54","10/6/2023 15:59","León y Castillo","Torre Las Palmas","Reino Unido"
